from,to,type,confidence,reason,step
"Class:src/regex/include/hsregularexpression.h:HsMatcher","comm_393","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/regex/include/hsregularexpression.h:HsSingleMatcher","comm_393","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/regex/include/hsregularexpression.h:HsMultiMatcher","comm_393","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/regex/include/hsregularexpression.h:HsNoopMatcher","comm_90","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/logdata/include/logfiltereddataworker.h:SearchOperation","comm_49","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/logdata/include/logfiltereddataworker.h:FullSearchOperation","comm_49","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/logdata/include/logfiltereddataworker.h:UpdateSearchOperation","comm_49","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/logdata/include/logfiltereddataworker.h:LogFilteredDataWorker","comm_49","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/logdata/include/logfiltereddata.h:LogFilteredData","comm_49","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/logdata/include/logdataworker.h:IndexOperation","comm_450","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/logdata/include/logdataworker.h:FullIndexOperation","comm_450","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/logdata/include/logdataworker.h:PartialIndexOperation","comm_450","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/logdata/include/logdataworker.h:CheckFileChangesOperation","comm_450","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/logdata/include/logdataworker.h:LogDataWorker","comm_49","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/logdata/include/logdataoperation.h:LogDataOperation","comm_451","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/logdata/include/logdataoperation.h:AttachOperation","comm_451","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/logdata/include/logdataoperation.h:FullReindexOperation","comm_451","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/logdata/include/logdataoperation.h:PartialReindexOperation","comm_451","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/logdata/include/logdataoperation.h:CheckDataChangesOperation","comm_451","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/logdata/include/logdata.h:CantReattachErr","comm_413","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/logdata/include/logdata.h:LogData","comm_49","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/logdata/include/fileholder.h:FileHolder","comm_413","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/logdata/include/abstractlogdata.h:AbstractLogData","comm_49","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/filewatch/src/filewatcher.cpp:EfswFileWatcher","comm_465","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/filewatch/include/filewatcher.h:QTimer","comm_465","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/filewatch/include/filewatcher.h:FileWatcher","comm_49","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/crash_handler/include/crashhandler.h:QTimer","comm_66","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/app/python_runtime/klogg/test.py:ScenarioFailure","comm_473","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/app/python_runtime/klogg/test.py:ScenarioSkip","comm_474","MEMBER_OF",1,"leiden-algorithm",0
"Class:src/app/python_runtime/klogg/exceptions.py:KloggError","comm_478","MEMBER_OF",1,"leiden-algorithm",0
